"latitude [degree]","longitude [degree]","altitude [meter]","speed [meter per second]","time (POSIX) [millisecond]","total time [millisecond]","name","description"
,,,,,"3905000","Wycieczka 28.04.2021",""
"50.66797","17.932428","159.2","3.2247348","1619633321000","","",""
"50.66797","17.932474","159.6","3.1902483","1619633322000","","",""
"50.66798","17.932516","159.6","3.2257643","1619633323000","","",""
"50.668003","17.93254","160.0","3.0234783","1619633324000","","",""
"50.66803","17.932554","161.2","3.4491537","1619633325000","","",""
"50.668064","17.932568","161.9","3.624159","1619633326000","","",""
"50.6681","17.932579","162.4","3.6514394","1619633327000","","",""
"50.668133","17.932587","162.5","3.66894","1619633328000","","",""
"50.668167","17.932589","162.6","4.0791736","1619633329000","","",""
"50.668205","17.932589","162.8","4.102336","1619633330000","","",""
"50.668243","17.932583","163.0","4.1399107","1619633331000","","",""
"50.66828","17.932577","164.1","4.2407966","1619633332000","","",""
"50.66832","17.932573","165.1","3.744604","1619633333000","","",""
"50.668358","17.932568","166.1","3.7332802","1619633334000","","",""
"50.668392","17.932558","166.6","3.74306","1619633335000","","",""
"50.668427","17.932549","166.2","3.6303358","1619633336000","","",""
"50.66846","17.93254","165.8","3.1825275","1619633337000","","",""
"50.668488","17.93253","165.0","2.9267106","1619633338000","","",""
"50.668514","17.932531","164.9","2.4804463","1619633339000","","",""
"50.66853","17.932545","164.7","2.099552","1619633340000","","",""
"50.668533","17.932575","165.0","2.6111858","1619633341000","","",""
"50.668526","17.932611","165.6","3.3842986","1619633342000","","",""
"50.66851","17.93266","166.0","4.3200636","1619633343000","","",""
"50.668495","17.932716","166.4","4.8280945","1619633344000","","",""
"50.66848","17.932783","166.8","5.018542","1619633345000","","",""
"50.668472","17.932852","166.7","5.0365567","1619633346000","","",""
"50.668465","17.932924","166.4","5.062293","1619633347000","","",""
"50.668457","17.933002","166.0","5.2985506","1619633348000","","",""
"50.668446","17.933077","165.2","5.4689236","1619633349000","","",""
"50.66844","17.933155","164.3","5.6583414","1619633350000","","",""
"50.66844","17.933235","164.0","5.646503","1619633351000","","",""
"50.66845","17.93331","163.8","5.3232574","1619633352000","","",""
"50.668465","17.933376","163.7","4.9228034","1619633353000","","",""
"50.66848","17.933437","163.6","4.355065","1619633354000","","",""
"50.668495","17.93349","163.6","4.000421","1619633355000","","",""
"50.668503","17.933544","163.6","3.3904753","1619633356000","","",""
"50.668495","17.933588","164.1","2.8036919","1619633357000","","",""
"50.668476","17.933624","163.7","2.8911948","1619633358000","","",""
"50.66845","17.93365","163.6","3.3492975","1619633359000","","",""
"50.668407","17.933662","163.5","4.5516887","1619633360000","","",""
"50.66836","17.933674","162.9","5.1086183","1619633361000","","",""
"50.668316","17.933681","162.5","5.0725875","1619633362000","","",""
"50.66827","17.933678","162.3","5.257373","1619633363000","","",""
"50.66822","17.933676","161.9","5.2753882","1619633364000","","",""
"50.66818","17.933691","161.9","4.602646","1619633365000","","",""
"50.668137","17.933712","162.3","4.3144016","1619633366000","","",""
"50.668102","17.933731","162.4","4.009686","1619633367000","","",""
"50.66807","17.933752","162.2","3.7569575","1619633368000","","",""
"50.66804","17.933775","162.6","3.5104055","1619633369000","","",""
"50.668015","17.933798","162.3","3.4795222","1619633370000","","",""
"50.667988","17.93382","162.3","3.5129793","1619633371000","","",""
"50.667965","17.93385","162.3","3.1418645","1619633372000","","",""
"50.667957","17.933895","161.8","3.5376859","1619633373000","","",""
"50.66796","17.933949","161.4","3.746663","1619633374000","","",""
"50.66797","17.934","161.1","3.4908462","1619633375000","","",""
"50.667973","17.934055","160.6","3.915492","1619633376000","","",""
"50.667973","17.934114","160.4","3.8207831","1619633377000","","",""
"50.667976","17.934172","160.1","3.8274744","1619633378000","","",""
"50.66798","17.93423","160.0","3.9365954","1619633379000","","",""
"50.66798","17.93429","159.8","3.974685","1619633380000","","",""
"50.667984","17.93435","159.5","4.326755","1619633381000","","",""
"50.667988","17.934412","159.4","4.33602","1619633382000","","",""
"50.66799","17.934475","159.2","4.727209","1619633383000","","",""
"50.668","17.934536","159.7","4.3411674","1619633384000","","",""
"50.668003","17.93459","160.4","4.495584","1619633385000","","",""
"50.66801","17.93465","160.2","4.3705063","1619633386000","","",""
"50.668015","17.934708","160.6","4.3808007","1619633387000","","",""
"50.66802","17.934765","160.5","4.1244693","1619633388000","","",""
"50.668022","17.93482","161.2","4.001965","1619633389000","","",""
"50.668022","17.934877","161.4","4.286607","1619633390000","","",""
"50.668026","17.934935","161.1","4.527497","1619633391000","","",""
"50.668026","17.935","160.9","4.71537","1619633392000","","",""
"50.668022","17.935066","160.6","4.6803694","1619633393000","","",""
"50.668022","17.93513","160.6","4.690149","1619633394000","","",""
"50.668026","17.935192","160.2","4.1625586","1619633395000","","",""
"50.668026","17.935247","160.0","3.8712258","1619633396000","","",""
"50.66803","17.9353","159.6","3.4048874","1619633397000","","",""
"50.668034","17.93535","159.1","3.155762","1619633398000","","",""
"50.668037","17.935394","158.4","2.9642854","1619633399000","","",""
"50.66804","17.935436","158.0","2.7542787","1619633400000","","",""
"50.668045","17.935472","157.4","2.7913387","1619633401000","","",""
"50.66804","17.93551","157.4","2.640525","1619633402000","","",""
"50.66804","17.935553","157.2","3.239147","1619633403000","","",""
"50.66804","17.93559","157.4","3.268486","1619633404000","","",""
"50.668045","17.935629","158.4","3.2865014","1619633405000","","",""
"50.66806","17.935665","158.8","3.7682815","1619633406000","","",""
"50.66808","17.935701","159.6","3.524303","1619633407000","","",""
"50.668102","17.935743","159.6","3.9736555","1619633408000","","",""
"50.668118","17.935797","159.7","3.9700525","1619633409000","","",""
"50.668125","17.935854","159.7","3.9793174","1619633410000","","",""
"50.668125","17.93591","159.7","3.6957057","1619633411000","","",""
"50.66812","17.93596","159.4","3.2092931","1619633412000","","",""
"50.66811","17.936","159.4","2.7558227","1619633413000","","",""
"50.668095","17.93603","159.1","2.4130177","1619633414000","","",""
"50.668083","17.936054","159.2","1.6877742","1619633415000","","",""
"50.668064","17.93607","159.8","0.44472","1619633416000","","",""
"50.66799","17.936136","159.9","3.3384883","1619633426000","","",""
"50.667965","17.936172","159.8","4.3669033","1619633427000","","",""
"50.667927","17.936222","159.5","5.5281167","1619633428000","","",""
"50.667896","17.93629","159.3","6.1416655","1619633429000","","",""
"50.66787","17.93636","159.6","5.7324615","1619633430000","","",""
"50.667854","17.936438","159.4","5.6151047","1619633431000","","",""
"50.667843","17.936514","159.4","5.601722","1619633432000","","",""
"50.66786","17.936586","159.3","5.305242","1619633433000","","",""
"50.66786","17.936663","159.6","5.5636325","1619633434000","","",""
"50.667866","17.93673","159.9","5.777757","1619633435000","","",""
"50.667862","17.936811","160.3","5.202812","1619633436000","","",""
"50.66787","17.936882","160.5","4.8466244","1619633437000","","",""
"50.66787","17.93695","161.0","5.1806793","1619633438000","","",""
"50.66786","17.937021","161.4","4.983026","1619633439000","","",""
"50.66784","17.937088","161.3","4.762725","1619633440000","","",""
"50.66784","17.937164","160.9","4.8965526","1619633441000","","",""
"50.66784","17.937233","160.5","4.7524304","1619633442000","","",""
"50.667847","17.937307","160.3","4.790005","1619633443000","","",""
"50.66787","17.937391","159.9","5.204356","1619633444000","","",""
"50.667885","17.93748","159.6","5.3778176","1619633445000","","",""
"50.667892","17.937544","158.7","4.065276","1619633446000","","",""
"50.667904","17.937609","158.9","4.24337","1619633447000","","",""
"50.667904","17.937677","158.4","4.5455117","1619633448000","","",""
"50.6679","17.937767","159.2","5.024204","1619633449000","","",""
"50.66789","17.937853","159.3","5.033983","1619633450000","","",""
"50.66788","17.937931","158.7","5.251196","1619633451000","","",""
"50.66787","17.938013","159.6","4.5779395","1619633452000","","",""
"50.667866","17.938086","160.0","4.6093373","1619633453000","","",""
"50.66786","17.938158","160.7","4.6186023","1619633454000","","",""
"50.667854","17.938229","162.0","4.6093373","1619633455000","","",""
"50.66785","17.9383","163.3","4.6927223","1619633456000","","",""
"50.667854","17.938372","165.1","4.5661006","1619633457000","","",""
"50.66785","17.938438","166.3","4.323152","1619633458000","","",""
"50.667847","17.938503","167.5","4.076085","1619633459000","","",""
"50.667847","17.938562","167.8","3.924757","1619633460000","","",""
"50.667854","17.93862","169.2","4.341682","1619633461000","","",""
"50.66786","17.938679","170.3","4.3442554","1619633462000","","",""
"50.667866","17.938734","170.8","3.926301","1619633463000","","",""
"50.667862","17.938787","170.8","3.7008529","1619633464000","","",""
"50.667866","17.93884","171.5","3.3410618","1619633465000","","",""
"50.66787","17.938894","172.7","3.934022","1619633466000","","",""
"50.667873","17.938951","174.2","3.6215856","1619633467000","","",""
"50.667873","17.939003","175.4","3.2442942","1619633468000","","",""
"50.667873","17.939053","176.5","3.2386322","1619633469000","","",""
"50.66787","17.939098","177.7","3.2046607","1619633470000","","",""
"50.66787","17.939144","178.3","3.2195876","1619633471000","","",""
"50.66787","17.939198","179.1","3.1948807","1619633472000","","",""
"50.667873","17.939257","179.3","3.7003381","1619633473000","","",""
"50.66788","17.93932","179.3","3.8830645","1619633474000","","",""
"50.66788","17.93939","179.0","4.156382","1619633475000","","",""
"50.667885","17.93946","178.2","3.9386544","1619633476000","","",""
"50.667892","17.939524","177.6","3.837254","1619633477000","","",""
"50.667904","17.939589","177.1","4.1908684","1619633478000","","",""
"50.66791","17.939657","176.9","4.309769","1619633479000","","",""
"50.66791","17.93973","176.6","3.8825498","1619633480000","","",""
"50.667915","17.9398","176.5","4.3334465","1619633481000","","",""
"50.66792","17.939867","176.4","4.2407966","1619633482000","","",""
"50.667923","17.93994","176.1","4.2742534","1619633483000","","",""
"50.667927","17.94001","176.3","4.180574","1619633484000","","",""
"50.667934","17.940073","175.8","3.878432","1619633485000","","",""
"50.66794","17.940147","174.7","4.1723385","1619633486000","","",""
"50.66795","17.940208","174.0","3.733795","1619633487000","","",""
"50.667953","17.940271","173.0","3.74306","1619633488000","","",""
"50.66796","17.940338","171.6","3.9664495","1619633489000","","",""
"50.66797","17.940407","170.2","3.971082","1619633490000","","",""
"50.667973","17.94047","169.9","4.2613854","1619633491000","","",""
"50.667976","17.940533","169.5","4.230502","1619633492000","","",""
"50.667973","17.940603","169.3","4.1126304","1619633493000","","",""
"50.66796","17.940674","169.3","4.097189","1619633494000","","",""
"50.66795","17.940742","169.7","4.262415","1619633495000","","",""
"50.66794","17.940811","170.3","4.470877","1619633496000","","",""
"50.66793","17.940874","170.9","4.1780005","1619633497000","","",""
"50.66793","17.94094","171.6","4.0766","1619633498000","","",""
"50.66793","17.941015","172.2","4.267562","1619633499000","","",""
"50.667934","17.941082","173.1","4.236164","1619633500000","","",""
"50.66794","17.941153","173.8","4.445656","1619633501000","","",""
"50.66794","17.941221","173.7","4.417861","1619633502000","","",""
"50.667942","17.941286","173.7","4.249032","1619633503000","","",""
"50.667946","17.94135","174.1","3.7363687","1619633504000","","",""
"50.66795","17.941406","174.1","3.5134938","1619633505000","","",""
"50.66795","17.941462","173.8","3.3647392","1619633506000","","",""
"50.667953","17.941513","173.5","3.109437","1619633507000","","",""
"50.66796","17.941557","173.1","2.8057508","1619633508000","","",""
"50.66797","17.941593","172.5","2.5972884","1619633509000","","",""
"50.667976","17.941633","172.5","2.5602283","1619633510000","","",""
"50.66798","17.941673","172.1","2.5262566","1619633511000","","",""
"50.667976","17.94171","171.6","2.195805","1619633512000","","",""
"50.66797","17.941748","171.0","2.036241","1619633513000","","",""
"50.667965","17.941784","170.0","1.7340991","1619633514000","","",""
"50.66796","17.941813","169.7","1.263643","1619633515000","","",""
"50.66798","17.941906","167.9","2.0918312","1619633534000","","",""
"50.667984","17.94194","167.7","2.106758","1619633535000","","",""
"50.66798","17.942017","171.1","1.875133","1619633536000","","",""
"50.66798","17.942043","171.1","1.5940948","1619633537000","","",""
"50.667988","17.942139","172.5","2.773838","1619633544000","","",""
"50.667988","17.942184","171.9","3.6766608","1619633545000","","",""
"50.667988","17.942242","172.0","4.3535204","1619633546000","","",""
"50.667984","17.942312","171.8","5.223916","1619633547000","","",""
"50.667973","17.942387","171.5","5.4339223","1619633548000","","",""
"50.667953","17.942461","171.1","5.25377","1619633549000","","",""
"50.66794","17.942537","171.0","5.4020095","1619633550000","","",""
"50.667927","17.942614","170.7","5.2599463","1619633551000","","",""
"50.66793","17.942688","170.6","5.290315","1619633552000","","",""
"50.667934","17.942764","171.0","5.1909738","1619633553000","","",""
"50.66794","17.942833","171.0","4.9356713","1619633554000","","",""
"50.667953","17.942905","171.3","5.1276627","1619633555000","","",""
"50.667965","17.942974","171.5","4.8018436","1619633556000","","",""
"50.667976","17.94304","172.1","4.9758196","1619633557000","","",""
"50.667984","17.943108","172.5","4.7426505","1619633558000","","",""
"50.667988","17.943172","172.8","4.5763955","1619633559000","","",""
"50.66799","17.943245","172.4","4.984055","1619633560000","","",""
"50.668","17.943316","172.2","4.9022145","1619633561000","","",""
"50.668007","17.943384","171.9","4.911994","1619633562000","","",""
"50.66802","17.943455","171.9","4.7833138","1619633563000","","",""
"50.66803","17.94352","171.6","4.5372763","1619633564000","","",""
"50.66803","17.94359","171.3","4.5166874","1619633565000","","",""
"50.668034","17.94366","171.6","4.6633835","1619633566000","","",""
"50.668037","17.943731","171.4","4.573307","1619633567000","","",""
"50.668045","17.943802","171.3","4.469333","1619633568000","","",""
"50.66805","17.943872","171.6","4.5496297","1619633569000","","",""
"50.668068","17.943937","172.0","4.775078","1619633570000","","",""
"50.668102","17.94399","172.8","4.6036754","1619633571000","","",""
"50.668137","17.944036","173.2","4.30771","1619633572000","","",""
"50.668163","17.944084","173.5","4.1460876","1619633573000","","",""
"50.668182","17.944145","173.3","4.2619","1619633574000","","",""
"50.668194","17.94421","173.1","4.4590387","1619633575000","","",""
"50.6682","17.944279","172.8","4.684487","1619633576000","","",""
"50.66821","17.944344","172.0","4.186236","1619633577000","","",""
"50.668217","17.944407","171.7","4.3771977","1619633578000","","",""
"50.668217","17.94447","171.2","4.472936","1619633579000","","",""
"50.668217","17.94454","171.2","4.6330147","1619633580000","","",""
"50.668217","17.944613","171.4","4.64125","1619633581000","","",""
"50.66823","17.944681","171.0","4.8636103","1619633582000","","",""
"50.668236","17.944757","170.8","5.072073","1619633583000","","",""
"50.668243","17.944834","170.4","4.983026","1619633584000","","",""
"50.668247","17.944908","170.2","5.2110476","1619633585000","","",""
"50.668247","17.944986","170.5","5.101412","1619633586000","","",""
"50.668255","17.94506","170.9","4.715885","1619633587000","","",""
"50.66826","17.945126","171.5","4.1069684","1619633588000","","",""
"50.668266","17.945187","171.9","3.8871822","1619633589000","","",""
"50.66827","17.945248","172.1","4.004539","1619633590000","","",""
"50.668274","17.945305","172.9","3.9685082","1619633591000","","",""
"50.66827","17.945353","173.7","3.3884163","1619633592000","","",""
"50.668262","17.945404","174.6","3.3601067","1619633593000","","",""
"50.66826","17.945463","175.6","3.8887265","1619633594000","","",""
"50.668262","17.945524","176.4","4.409625","1619633595000","","",""
"50.668262","17.945593","177.1","4.0627027","1619633596000","","",""
"50.66827","17.945656","177.6","4.0678496","1619633597000","","",""
"50.668278","17.945723","178.0","4.362271","1619633598000","","",""
"50.66828","17.945787","177.8","4.037996","1619633599000","","",""
"50.66828","17.94586","176.6","4.0472608","1619633600000","","",""
"50.668285","17.945925","176.2","4.0240984","1619633601000","","",""
"50.66829","17.945988","175.4","3.5536423","1619633602000","","",""
"50.66829","17.946047","174.9","3.4347415","1619633603000","","",""
"50.668285","17.946106","174.5","3.7090883","1619633604000","","",""
"50.668278","17.946173","174.0","3.9381397","1619633605000","","",""
"50.668274","17.946245","173.9","4.518232","1619633606000","","",""
"50.66828","17.946316","174.4","4.497128","1619633607000","","",""
"50.668297","17.946379","174.7","4.200648","1619633608000","","",""
"50.66832","17.94643","175.5","4.195501","1619633609000","","",""
"50.668335","17.946487","175.8","3.9407134","1619633610000","","",""
"50.66834","17.946548","175.8","3.83571","1619633611000","","",""
"50.668343","17.946608","175.7","4.028731","1619633612000","","",""
"50.668343","17.946665","175.4","3.7548985","1619633613000","","",""
"50.668346","17.946724","175.4","3.6627634","1619633614000","","",""
"50.668346","17.94678","175.6","3.6576161","1619633615000","","",""
"50.668346","17.946838","175.6","3.7790906","1619633616000","","",""
"50.668346","17.946901","175.9","4.1301312","1619633617000","","",""
"50.668346","17.946966","175.9","4.117263","1619633618000","","",""
"50.668346","17.94703","176.0","3.8722553","1619633619000","","",""
"50.668346","17.947092","176.0","4.017407","1619633620000","","",""
"50.66835","17.947151","175.9","3.9350514","1619633621000","","",""
"50.66835","17.94721","175.6","4.084321","1619633622000","","",""
"50.668354","17.947271","175.8","3.896962","1619633623000","","",""
"50.66835","17.947327","175.3","3.3750336","1619633624000","","",""
"50.66835","17.947382","174.9","3.939684","1619633625000","","",""
"50.668346","17.94744","174.6","3.7054853","1619633626000","","",""
"50.668346","17.947498","174.1","3.9715967","1619633627000","","",""
"50.66835","17.947557","174.0","3.7183533","1619633628000","","",""
"50.66835","17.94761","173.3","3.8238714","1619633629000","","",""
"50.668354","17.94767","173.1","3.8341658","1619633630000","","",""
"50.668358","17.94773","173.1","4.042114","1619633631000","","",""
"50.66836","17.94779","172.6","4.01226","1619633632000","","",""
"50.66836","17.94785","172.8","4.033878","1619633633000","","",""
"50.66836","17.947908","173.2","4.008142","1619633634000","","",""
"50.668365","17.947964","173.5","3.598423","1619633635000","","",""
"50.66836","17.94802","173.8","3.961817","1619633636000","","",""
"50.66836","17.948078","174.4","3.841372","1619633637000","","",""
"50.668365","17.948133","174.8","3.7291625","1619633638000","","",""
"50.66836","17.948189","175.0","3.7003381","1619633639000","","",""
"50.668365","17.948242","175.3","3.6864405","1619633640000","","",""
"50.66837","17.948296","175.6","3.5932758","1619633641000","","",""
"50.66837","17.948353","175.7","3.6159236","1619633642000","","",""
"50.66837","17.948412","175.7","3.9762292","1619633643000","","",""
"50.66837","17.94847","175.4","3.5258472","1619633644000","","",""
"50.668373","17.948515","175.5","3.1727479","1619633645000","","",""
"50.66837","17.948565","175.5","3.1413498","1619633646000","","",""
"50.668365","17.948612","175.4","2.586994","1619633647000","","",""
"50.668373","17.948654","175.8","3.146497","1619633648000","","",""
"50.66838","17.948704","176.3","3.767252","1619633649000","","",""
"50.668392","17.94876","176.8","3.9088006","1619633650000","","",""
"50.668404","17.94882","177.1","4.1965303","1619633651000","","",""
"50.66841","17.948885","177.1","4.1702795","1619633652000","","",""
"50.66842","17.948944","177.4","4.135278","1619633653000","","",""
"50.66843","17.949001","177.9","3.9479194","1619633654000","","",""
"50.668446","17.94905","178.6","3.7332802","1619633655000","","",""
"50.668465","17.949102","178.7","3.7471778","1619633656000","","",""
"50.668472","17.949156","178.6","3.943287","1619633657000","","",""
"50.66848","17.949213","178.8","3.9808617","1619633658000","","",""
"50.668484","17.949268","178.9","3.759531","1619633659000","","",""
"50.668495","17.949324","178.3","3.7404864","1619633660000","","",""
"50.668503","17.949375","178.1","3.5191557","1619633661000","","",""
"50.66851","17.94942","178.3","3.3024578","1619633662000","","",""
"50.668518","17.949472","178.6","3.7404864","1619633663000","","",""
"50.668526","17.949532","179.0","4.331902","1619633664000","","",""
"50.668533","17.949593","179.3","4.330873","1619633665000","","",""
"50.668537","17.949652","179.3","4.3576384","1619633666000","","",""
"50.66854","17.949709","179.5","3.9268157","1619633667000","","",""
"50.66855","17.949764","179.4","4.241311","1619633668000","","",""
"50.66856","17.949825","179.5","4.3844037","1619633669000","","",""
"50.66857","17.94989","178.7","4.5799985","1619633670000","","",""
"50.66858","17.949955","178.3","4.588234","1619633671000","","",""
"50.66858","17.95002","177.8","4.4446263","1619633672000","","",""
"50.66858","17.950087","177.8","4.6309557","1619633673000","","",""
"50.668575","17.950155","177.9","4.7730193","1619633674000","","",""
"50.66858","17.950226","177.9","4.793608","1619633675000","","",""
"50.66858","17.950294","177.4","4.628382","1619633676000","","",""
"50.668583","17.95037","176.5","5.185312","1619633677000","","",""
"50.66858","17.95045","176.2","5.328919","1619633678000","","",""
"50.66858","17.95053","176.3","5.4730415","1619633679000","","",""
"50.66858","17.95061","176.3","5.555397","1619633680000","","",""
"50.668587","17.950693","176.4","6.117988","1619633681000","","",""
"50.6686","17.950779","176.5","6.0088673","1619633682000","","",""
"50.668613","17.950861","176.6","6.0124702","1619633683000","","",""
"50.668625","17.950943","176.4","5.676357","1619633684000","","",""
"50.66863","17.951021","176.7","4.9722166","1619633685000","","",""
"50.668633","17.951086","176.6","4.147117","1619633686000","","",""
"50.66864","17.951141","176.8","3.4681983","1619633687000","","",""
"50.66865","17.951189","176.9","3.0064926","1619633688000","","",""
"50.668663","17.95122","177.1","1.7001275","1619633689000","","",""
"50.668697","17.951248","177.8","1.8602061","1619633698000","","",""
"50.668713","17.951248","178.0","1.9708713","1619633699000","","",""
"50.66873","17.951239","178.0","1.9914603","1619633700000","","",""
"50.668743","17.951233","178.1","1.3629844","1619633701000","","",""
"50.66876","17.951225","178.5","1.5071067","1619633702000","","",""
"50.66877","17.951221","178.6","1.3588667","1619633703000","","",""
"50.66878","17.951223","178.9","1.3521752","1619633704000","","",""
"50.668793","17.951225","179.0","1.1226091","1619633705000","","",""
"50.668797","17.951372","180.7","1.6296105","1619633721000","","",""
"50.66882","17.951357","180.7","1.4340161","1619633722000","","",""
"50.668858","17.951324","180.7","2.6389809","1619633723000","","",""
"50.668896","17.951284","179.9","3.24275","1619633724000","","",""
"50.66893","17.951256","178.2","3.9407134","1619633725000","","",""
"50.66897","17.95123","177.3","4.082262","1619633726000","","",""
"50.669014","17.951216","176.9","4.902729","1619633727000","","",""
"50.669064","17.951206","177.6","5.071558","1619633728000","","",""
"50.66912","17.951189","177.9","5.557456","1619633729000","","",""
"50.66917","17.951168","179.0","6.2399774","1619633730000","","",""
"50.669228","17.95114","179.6","6.7624207","1619633731000","","",""
"50.66928","17.951103","180.3","6.5740323","1619633732000","","",""
"50.66934","17.951084","180.2","6.603886","1619633733000","","",""
"50.669403","17.95108","180.9","6.3568196","1619633734000","","",""
"50.66946","17.951067","180.8","6.705801","1619633735000","","",""
"50.66952","17.951048","180.3","7.1186085","1619633736000","","",""
"50.669582","17.95103","180.3","7.596785","1619633737000","","",""
"50.66965","17.951025","180.0","7.619948","1619633738000","","",""
"50.66972","17.951027","180.1","7.2148614","1619633739000","","",""
"50.66978","17.951017","179.8","6.873086","1619633740000","","",""
"50.66984","17.951012","179.5","6.590503","1619633741000","","",""
"50.6699","17.951017","179.4","6.4458666","1619633742000","","",""
"50.669956","17.951035","179.6","6.417042","1619633743000","","",""
"50.67001","17.951035","179.5","5.8894515","1619633744000","","",""
"50.670067","17.95103","179.2","6.094311","1619633745000","","",""
"50.67012","17.95103","179.1","5.94813","1619633746000","","",""
"50.670174","17.951025","179.3","5.7726097","1619633747000","","",""
"50.670227","17.95102","179.9","5.479733","1619633748000","","",""
"50.670277","17.951017","180.5","5.6856217","1619633749000","","",""
"50.670334","17.951006","180.8","5.8976874","1619633750000","","",""
"50.670387","17.950993","181.1","6.0073233","1619633751000","","",""
"50.670444","17.950977","181.2","5.857024","1619633752000","","",""
"50.670498","17.950964","181.5","6.246669","1619633753000","","",""
"50.670555","17.950947","182.1","6.072178","1619633754000","","",""
"50.67061","17.95093","182.8","6.243066","1619633755000","","",""
"50.670666","17.950912","183.7","6.2199035","1619633756000","","",""
"50.670723","17.9509","183.9","6.5405755","1619633757000","","",""
"50.670784","17.950884","183.8","6.5493255","1619633758000","","",""
"50.670845","17.950874","183.2","6.8494086","1619633759000","","",""
"50.67091","17.950869","182.9","6.635284","1619633760000","","",""
"50.670963","17.950851","182.8","5.911585","1619633761000","","",""
"50.671005","17.950838","182.4","4.876993","1619633762000","","",""
"50.671043","17.950834","181.3","4.331902","1619633763000","","",""
"50.671074","17.95081","181.0","4.2202077","1619633764000","","",""
"50.671104","17.950783","180.9","3.3122375","1619633765000","","",""
"50.67113","17.950771","180.9","3.4496684","1619633766000","","",""
"50.671165","17.950762","181.0","4.360212","1619633767000","","",""
"50.671207","17.950756","181.1","3.792988","1619633768000","","",""
"50.671246","17.950754","181.0","3.8979914","1619633769000","","",""
"50.671284","17.95076","181.2","4.4333024","1619633770000","","",""
"50.67133","17.950733","181.4","4.3411674","1619633771000","","",""
"50.67137","17.950727","181.6","4.308225","1619633772000","","",""
"50.67141","17.95072","181.6","4.417861","1619633773000","","",""
"50.67145","17.950699","181.9","4.4446263","1619633774000","","",""
"50.67149","17.950676","182.0","4.616029","1619633775000","","",""
"50.67153","17.950647","182.5","4.8316975","1619633776000","","",""
"50.67157","17.95065","182.7","4.1532936","1619633777000","","",""
"50.67161","17.95067","182.9","4.2974157","1619633778000","","",""
"50.67166","17.950659","183.0","4.7905197","1619633779000","","",""
"50.67171","17.95063","183.5","4.5486","1619633780000","","",""
"50.67174","17.950623","184.0","3.879976","1619633781000","","",""
"50.671776","17.95063","184.2","3.3199584","1619633782000","","",""
"50.671803","17.950684","184.1","2.7903092","1619633783000","","",""
"50.67184","17.950687","184.2","2.547875","1619633784000","","",""
"50.67188","17.950708","184.7","3.2587063","1619633785000","","",""
"50.671906","17.950712","184.6","2.3352947","1619633786000","","",""
"50.671944","17.950714","185.0","3.0569353","1619633787000","","",""
"50.67198","17.950712","185.6","3.5423183","1619633788000","","",""
"50.672024","17.9507","185.8","3.3343706","1619633789000","","",""
"50.67206","17.950695","186.1","3.4512124","1619633790000","","",""
"50.67209","17.950687","185.8","2.5133886","1619633791000","","",""
"50.672108","17.950665","186.4","2.3702958","1619633792000","","",""
"50.672127","17.95065","186.7","2.1417592","1619633793000","","",""
"50.67215","17.950651","187.0","1.7824831","1619633794000","","",""
"50.672165","17.950657","187.4","1.9312378","1619633795000","","",""
"50.67219","17.95068","187.1","1.7804241","1619633796000","","",""
"50.67221","17.950714","187.0","1.8123369","1619633797000","","",""
"50.67223","17.950783","186.6","2.4994912","1619633798000","","",""
"50.67225","17.950804","185.5","2.6822176","1619633799000","","",""
"50.672264","17.950838","184.3","2.785162","1619633800000","","",""
"50.67228","17.950876","183.5","2.6549373","1619633801000","","",""
"50.672283","17.950922","182.4","3.4213586","1619633802000","","",""
"50.6723","17.95098","182.1","4.3442554","1619633803000","","",""
"50.67232","17.951046","181.8","5.297521","1619633804000","","",""
"50.672344","17.951128","181.7","6.0989437","1619633805000","","",""
"50.672356","17.951221","181.3","6.3527017","1619633806000","","",""
"50.672363","17.951311","180.9","6.1514454","1619633807000","","",""
"50.67237","17.951399","180.7","5.841068","1619633808000","","",""
"50.672382","17.951487","180.5","6.047986","1619633809000","","",""
"50.672386","17.951574","180.2","5.9120994","1619633810000","","",""
"50.672394","17.951664","180.1","5.9434977","1619633811000","","",""
"50.6724","17.951748","180.2","5.757683","1619633812000","","",""
"50.672405","17.95183","180.2","5.6634884","1619633813000","","",""
"50.672405","17.951908","180.1","5.2393575","1619633814000","","",""
"50.6724","17.951982","179.9","5.2022977","1619633815000","","",""
"50.672405","17.952053","179.6","4.5892634","1619633816000","","",""
"50.672417","17.952114","179.2","4.4461703","1619633817000","","",""
"50.672436","17.95217","179.0","4.0621877","1619633818000","","",""
"50.672447","17.952227","178.3","4.280945","1619633819000","","",""
"50.672466","17.952284","177.7","4.8013287","1619633820000","","",""
"50.672485","17.95234","177.9","4.235649","1619633821000","","",""
"50.6725","17.952398","177.2","4.337564","1619633822000","","",""
"50.67251","17.952463","176.6","5.0406747","1619633823000","","",""
"50.672512","17.952538","176.3","5.33664","1619633824000","","",""
"50.672516","17.952608","176.0","5.16987","1619633825000","","",""
"50.672516","17.952682","175.6","5.417966","1619633826000","","",""
"50.672516","17.952753","174.8","5.2522254","1619633827000","","",""
"50.672523","17.952833","174.6","6.0171027","1619633828000","","",""
"50.67253","17.952919","173.9","5.7283435","1619633829000","","",""
"50.672535","17.953001","173.6","5.8750396","1619633830000","","",""
